leaf_path	block_idx	fence_lang	line_start	line_end	n_lines	label_class	runnability	has_output_annot	sha1
10_Sourcing-Libraries-and-Modules/11_Distribution-and-installation.md	1	makefile	32	69	36	NEUTRAL	FRAGMENT	0	2a815d142da3601dd6a7f0f152298d58f4622b35
11_Process-Management/01_The-Bash-process-tree-at-runtime.md	1	bash	27	42	14	NEUTRAL	RUNNABLE	0	08ac559b987dcb102d7ffc5397b649f3cc2a7db0
11_Process-Management/01_The-Bash-process-tree-at-runtime.md	2	NONE	51	61	9	NEUTRAL	FRAGMENT	0	9926cd485e60da86d8c4a56caeefc5c4ac65cbd2
11_Process-Management/01_The-Bash-process-tree-at-runtime.md	3	bash	72	83	10	RIGHT	NEEDS_INPUT	1	c149e32b8f6ab706d642c0d9d371b7113c250d14
11_Process-Management/02_PIDs-BASHPID-PPID.md	1	bash	24	41	16	NEUTRAL	RUNNABLE	1	8cc304659d202754eb23c0fbb2ec1ef6cfab2a15
11_Process-Management/02_PIDs-BASHPID-PPID.md	2	bash	49	59	9	MIXED	RUNNABLE	0	8a5d6a011e1ee1e635ba01357b0ed7c2144d7237
11_Process-Management/02_PIDs-BASHPID-PPID.md	3	bash	69	73	3	RIGHT	DESTRUCTIVE	0	f8550091091e92cbde5153fbebd44c5bab26e0f1
11_Process-Management/03_Subshell-origins.md	1	bash	47	59	11	NEUTRAL	RUNNABLE	1	3233c1c8f6ccd20d53035c97582cade044a0a401
11_Process-Management/03_Subshell-origins.md	2	bash	71	82	10	NEUTRAL	RUNNABLE	1	aeb4fe2ae426f3a897e171104b89f4e022197223
11_Process-Management/04_BASH_SUBSHELL-depth-tracking.md	1	bash	15	25	9	NEUTRAL	RUNNABLE	1	d27d89225f677ecd3347f662a5333c270ebdcb32
11_Process-Management/04_BASH_SUBSHELL-depth-tracking.md	2	bash	37	47	9	NEUTRAL	RUNNABLE	0	01c7185f2667f0ae733d27c6f4f147dc69b1429b
11_Process-Management/05_Foreground-vs-background.md	1	bash	13	17	3	NEUTRAL	RUNNABLE	0	9d79f952c05065153b0a93a75a60da1e3999401d
11_Process-Management/05_Foreground-vs-background.md	2	bash	30	40	9	NEUTRAL	DESTRUCTIVE	1	b05cfa17ca31ccde2e5e62c4c7eeb2b4d38ba8e0
11_Process-Management/05_Foreground-vs-background.md	3	bash	64	85	20	NEUTRAL	RUNNABLE	0	d430267663c1f5494ec280c6af5aafdedc29242e
11_Process-Management/05_Foreground-vs-background.md	4	bash	98	101	2	NEUTRAL	RUNNABLE	0	20c04d6b3863958cce18a5ea447d99efd64b0d3c
11_Process-Management/05_Foreground-vs-background.md	5	bash	131	139	7	MIXED	RUNNABLE	1	21e02bf8ecb02d0569cd2c684967a48a3e8d1481
11_Process-Management/06_Process-groups-and-sessions.md	1	bash	48	64	15	RIGHT	RUNNABLE	1	52d1d7cf5d36dac6e6f36fe3d2a5cfd5193ef9bf
11_Process-Management/06_Process-groups-and-sessions.md	2	bash	72	78	5	NEUTRAL	DESTRUCTIVE	0	6f0b3a579d6188b9c16516384f138af34282a495
11_Process-Management/06_Process-groups-and-sessions.md	3	bash	124	127	2	NEUTRAL	DESTRUCTIVE	0	18a5f4233895a43ed7b2a5dfb014296e6ad3cc5e
11_Process-Management/07_The-job-table.md	1	bash	34	44	9	NEUTRAL	DESTRUCTIVE	1	a9b75375a94b2e6dc998f82c4d229028f9b6f35f
11_Process-Management/09_Job-control-builtins.md	1	bash	33	48	14	NEUTRAL	RUNNABLE	1	467453ba6cba66412393da1be39cfd8c35224046
11_Process-Management/09_Job-control-builtins.md	2	bash	63	75	11	NEUTRAL	RUNNABLE	0	90dace1b6ad36aecfc37a4b0af5d68bc172be059
11_Process-Management/10_kill-and-signal-delivery.md	1	bash	29	47	17	NEUTRAL	DESTRUCTIVE	1	33768d4aa2a6bc629818bd30a1a53c7c5f1e387a
11_Process-Management/10_kill-and-signal-delivery.md	2	bash	56	60	3	NEUTRAL	DESTRUCTIVE	0	d74f86cdb1776184fc364ea09abe61c4dbd69581
11_Process-Management/10_kill-and-signal-delivery.md	3	bash	72	79	6	NEUTRAL	DESTRUCTIVE	0	f7e11b8e41b052d905afa5f62773a79283959046
11_Process-Management/11_nohup-and-setsid.md	1	bash	27	33	5	NEUTRAL	RUNNABLE	0	2abcbe657883ebf322739e6669c73845617f8812
11_Process-Management/11_nohup-and-setsid.md	2	bash	45	49	3	NEUTRAL	RUNNABLE	0	b43c94904e25885ee972a80582bc3c3c320f5c6e
11_Process-Management/11_nohup-and-setsid.md	3	bash	63	67	3	NEUTRAL	RUNNABLE	0	933806dce16b05e7734f390bc58ce5219ddbac12
11_Process-Management/11_nohup-and-setsid.md	4	bash	71	83	11	MIXED	RUNNABLE	1	9c5972ac1eb8a77c6e9b9890871c357827c4ac28
11_Process-Management/12_Detaching-from-the-terminal.md	1	bash	30	53	22	NEUTRAL	RUNNABLE	0	5dec825df47217579f69ae87f29e73328e661326
11_Process-Management/12_Detaching-from-the-terminal.md	2	ini	62	78	15	NEUTRAL	FRAGMENT	0	ed6412eb243317db40400978531b89aaa6bd4f36
11_Process-Management/12_Detaching-from-the-terminal.md	3	bash	80	85	4	NEUTRAL	DESTRUCTIVE	0	7e10a1b0ae5b4bb05acc740521d4de0ca5be1608
11_Process-Management/13_Environment-inheritance.md	1	bash	22	34	11	NEUTRAL	RUNNABLE	1	9b2b7ebba55747f15c2b8b2a6a279701bf0ff28c
11_Process-Management/13_Environment-inheritance.md	2	bash	42	46	3	NEUTRAL	RUNNABLE	1	d8e5b5257ff1b36267c9b0374e03145ea028fd62
11_Process-Management/13_Environment-inheritance.md	3	bash	59	62	2	NEUTRAL	RUNNABLE	0	b69b38dd9ba19ca583e3999beac876c7b3f62f5b
12_Signals-and-Traps/01_Signal-taxonomy.md	1	bash	37	43	5	NEUTRAL	RUNNABLE	1	d4ed663c78dbe11f5eb35638c45d7bfbedbde679
12_Signals-and-Traps/03_Uncatchable-signals.md	1	bash	31	39	7	NEUTRAL	DESTRUCTIVE	0	a96346bfc800fc2fc2a1ee0c5b11cf0786c7a86d
12_Signals-and-Traps/04_Signal-disposition.md	1	bash	17	21	3	NEUTRAL	RUNNABLE	0	6666b52ed429e27a7150c115242d1317158e46e4
12_Signals-and-Traps/04_Signal-disposition.md	2	bash	37	50	12	NEUTRAL	RUNNABLE	1	6da5f88547d50c47f41caab42f5e680508cf4c33
12_Signals-and-Traps/05_The-trap-builtin.md	1	bash	25	28	2	NEUTRAL	RUNNABLE	0	5429fcbb59541e527d6da067bac078f67cade21a
12_Signals-and-Traps/05_The-trap-builtin.md	2	bash	36	42	5	WRONG	ANTIPATTERN	1	4e985140d35daeefc0f28a30e64e0a6692a849fb
12_Signals-and-Traps/05_The-trap-builtin.md	3	bash	44	50	5	RIGHT	RUNNABLE	0	8b53e9121846938a4eae9acf6d670c6ca85f5929
12_Signals-and-Traps/05_The-trap-builtin.md	4	bash	62	68	5	MIXED	RUNNABLE	0	faf33a0957a0b49b4872ae357a1ce04955804848
12_Signals-and-Traps/05_The-trap-builtin.md	5	bash	77	95	17	NEUTRAL	RUNNABLE	1	210a418f942b191d38b7de56dc21c47540ad0949
12_Signals-and-Traps/05_The-trap-builtin.md	6	bash	103	109	5	NEUTRAL	RUNNABLE	0	374650936fea6e19d0dfa46f9594ab0fcdc65acc
12_Signals-and-Traps/05_The-trap-builtin.md	7	bash	117	122	4	NEUTRAL	RUNNABLE	0	804c45d79c07ffc4a0e7de6636460fb106ad9c32
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	1	bash	26	43	16	NEUTRAL	DESTRUCTIVE	0	d00709e8d99a8f261a48a080dd4e049227e912e7
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	2	bash	72	89	16	NEUTRAL	RUNNABLE	1	8e52539a1dd5c7b03f65a3f4596abb83d1695d37
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	3	bash	110	128	17	NEUTRAL	RUNNABLE	1	b9fbe8f1c5d73278ce18f5a34c238c47a37a7310
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	4	bash	146	164	17	NEUTRAL	RUNNABLE	1	3b8144e95b22a1dd3a1128dc7603eebb9c54f489
12_Signals-and-Traps/07_trap-p-and-trap-inspection.md	1	bash	17	30	12	NEUTRAL	RUNNABLE	1	cb0fc28b47244b800dbc77ac8b8392b0e58be9cb
12_Signals-and-Traps/07_trap-p-and-trap-inspection.md	2	bash	35	41	5	NEUTRAL	RUNNABLE	0	912a0084dd8dfc3c61b65656bc3d6dd9a5cd1b48
12_Signals-and-Traps/08_Trap-inheritance.md	1	bash	68	84	15	NEUTRAL	RUNNABLE	1	5a29ea3fe2b306716659e8bfa44ee7a211ee4231
12_Signals-and-Traps/08_Trap-inheritance.md	2	bash	90	112	21	NEUTRAL	RUNNABLE	1	d769d34e2a66eb04c157d53248d7ade76df66ea3
12_Signals-and-Traps/09_Trap-reset-across-exec.md	1	bash	20	27	6	NEUTRAL	RUNNABLE	1	73d4b3c539cd36aad6b564c215739ae6c03d627d
12_Signals-and-Traps/10_Synchronous-vs-asynchronous-delivery.md	1	bash	19	29	9	NEUTRAL	RUNNABLE	1	a3640aeaa1d4a307710dba7de5fb219315207f26
12_Signals-and-Traps/10_Synchronous-vs-asynchronous-delivery.md	2	bash	60	80	19	NEUTRAL	DESTRUCTIVE	0	b8bd8fbae10ddea7c6c2951c3a2ee538eaad8857
12_Signals-and-Traps/11_Signal-safe-code.md	1	bash	50	76	25	NEUTRAL	RUNNABLE	0	ef9bc286695eeb48dece068a56b61f693bfb3024
12_Signals-and-Traps/11_Signal-safe-code.md	2	bash	122	130	7	NEUTRAL	DESTRUCTIVE	0	78fca479340493c1e47cacccc1b3c36e16e2cbe4
12_Signals-and-Traps/12_Idempotent-cleanup-patterns.md	1	bash	19	28	8	NEUTRAL	DESTRUCTIVE	0	68aefd90dc806fe2c77d445e458f616d8ae7221d
12_Signals-and-Traps/12_Idempotent-cleanup-patterns.md	2	bash	42	50	7	NEUTRAL	DESTRUCTIVE	0	84bfc2c854aaca442c6be77c1089ea6acc70440d
12_Signals-and-Traps/12_Idempotent-cleanup-patterns.md	3	bash	62	72	9	NEUTRAL	DESTRUCTIVE	0	2ae8c255da8fcf1447939169f49ca77850e882f3
12_Signals-and-Traps/13_Tempfile-and-tempdir-lifecycle.md	1	bash	9	13	3	NEUTRAL	DESTRUCTIVE	0	dca8e184567c34e650c557b9fab720185fe022f3
12_Signals-and-Traps/13_Tempfile-and-tempdir-lifecycle.md	2	bash	31	60	28	NEUTRAL	RUNNABLE	0	bb4c79f7c4c9d2381fe2d33052c35b1b3ebb80b7
12_Signals-and-Traps/14_Lockfile-pattern.md	1	bash	11	15	3	NEUTRAL	RUNNABLE	0	02e2c5d25e68c1839700b08a10d365859a4e08f2
12_Signals-and-Traps/14_Lockfile-pattern.md	2	bash	42	69	26	NEUTRAL	DESTRUCTIVE	0	29f300be0f51cfd3943d51cbcb9bc0b4a966785a
12_Signals-and-Traps/15_Atomic-file-write.md	1	bash	9	14	4	NEUTRAL	RUNNABLE	0	10d79bc1e5774d0007caa2db9904ee731c9b696d
12_Signals-and-Traps/15_Atomic-file-write.md	2	bash	33	40	6	NEUTRAL	RUNNABLE	1	fb4a81d3b503c49a263099864377d46fdc2d48cc
12_Signals-and-Traps/15_Atomic-file-write.md	3	bash	45	48	2	NEUTRAL	RUNNABLE	0	e27b57e0f6b6d7967465b7400c43dfc7c420b7fa
12_Signals-and-Traps/15_Atomic-file-write.md	4	bash	55	61	5	NEUTRAL	DESTRUCTIVE	0	77e1b4ab3f950438cd54e7a8697ce74332ab3e86
12_Signals-and-Traps/15_Atomic-file-write.md	5	bash	67	70	2	NEUTRAL	DESTRUCTIVE	0	ac9e90b53417362d88fe0ba08a1c084ae008ac70
12_Signals-and-Traps/16_Reload-on-SIGHUP.md	1	bash	9	16	6	NEUTRAL	RUNNABLE	0	dfca6d2fe0f74d1b9c7bd2645d637f808d0a0a6a
12_Signals-and-Traps/16_Reload-on-SIGHUP.md	2	bash	31	63	31	WRONG	ANTIPATTERN	0	3255b9b743278408167ad5346f842813c7b7eac5
13_Error-Handling-and-Exit-Status/01_Exit-status-fundamentals.md	1	bash	36	43	6	NEUTRAL	RUNNABLE	1	740cca9714c0e950c844f98d6d379137f31ec79f
13_Error-Handling-and-Exit-Status/01_Exit-status-fundamentals.md	2	bash	52	58	5	NEUTRAL	RUNNABLE	1	f057c28067b9afe48bc6c8177dfd4ee34b81b51b
13_Error-Handling-and-Exit-Status/02_set-e-errexit-full-semantics.md	1	bash	26	33	6	NEUTRAL	RUNNABLE	1	45c83296512f031a5bdca5b0700923b075c9bd35
13_Error-Handling-and-Exit-Status/02_set-e-errexit-full-semantics.md	2	bash	44	50	5	NEUTRAL	RUNNABLE	1	5adda577ed5e35a3c296a37bae29023f9f515e89
13_Error-Handling-and-Exit-Status/02_set-e-errexit-full-semantics.md	3	bash	84	94	9	NEUTRAL	RUNNABLE	0	146b9e2d23c058a4e1c2e5f2e5438b3788125a16
13_Error-Handling-and-Exit-Status/02_set-e-errexit-full-semantics.md	4	bash	110	121	10	NEUTRAL	RUNNABLE	0	fbcdfd25759f54c77b94950a1d2de76efe80dd71
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	1	bash	40	48	7	NEUTRAL	RUNNABLE	1	60584180d1b6a903c1cf78c39d70db94a240bed8
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	2	bash	55	66	10	NEUTRAL	RUNNABLE	0	552d79e550b754f875783f876523aa8b26a35fef
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	3	bash	72	79	6	NEUTRAL	RUNNABLE	1	18086a05b8a842803b3e283f7fb7ba5a765f7346
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	4	bash	86	94	7	NEUTRAL	RUNNABLE	1	a4b15df28cb612b94a3b2853a35428ef4e5bc026
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	5	bash	100	109	8	NEUTRAL	RUNNABLE	1	bcd0b91a2f646de8e732597f7d6b9c63988c657a
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	6	bash	115	126	10	NEUTRAL	RUNNABLE	1	7131e6407ce075dbcc6d194b0e7f1230bc0a6642
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	7	bash	133	139	5	NEUTRAL	RUNNABLE	1	2458992d5d439fcff6d1d2b4c8a7bb0bb41ed0ff
13_Error-Handling-and-Exit-Status/04_set-u-nounset.md	1	bash	18	31	12	NEUTRAL	RUNNABLE	1	9a65dea91a42b479777b699460bfb84f7b46f0c7
13_Error-Handling-and-Exit-Status/04_set-u-nounset.md	2	bash	70	89	18	NEUTRAL	RUNNABLE	1	bc6768f5ce485acedfb374915f5a26da8ec73bd0
13_Error-Handling-and-Exit-Status/04_set-u-nounset.md	3	bash	105	116	10	NEUTRAL	RUNNABLE	0	2c47f8be4f83bb09757b0a97dcb49cb51d9498b5
13_Error-Handling-and-Exit-Status/05_set-o-pipefail.md	1	bash	29	45	15	NEUTRAL	RUNNABLE	1	e1240cb7e6f8138a6a49eb6273308d04e93b896b
13_Error-Handling-and-Exit-Status/05_set-o-pipefail.md	2	bash	56	70	13	NEUTRAL	NETWORK	0	9a556a2fc184ba7808a933449575c29a9f4ef8b0
13_Error-Handling-and-Exit-Status/05_set-o-pipefail.md	3	bash	84	90	5	NEUTRAL	RUNNABLE	1	0545f4a5851fa2d7e84af7e4da9200af27216149
13_Error-Handling-and-Exit-Status/06_inherit_errexit.md	1	bash	28	39	10	WRONG	ANTIPATTERN	1	0d2768880bcb2327154857b99c1788a051404e38
13_Error-Handling-and-Exit-Status/06_inherit_errexit.md	2	bash	41	51	9	RIGHT	RUNNABLE	1	02fbf8d04b7fa1c775ffcaa73b839ecdc1303998
13_Error-Handling-and-Exit-Status/07_and-true-idioms.md	1	bash	18	22	3	NEUTRAL	RUNNABLE	0	88e301bfa50b63826b49797a923217a4764cf148
13_Error-Handling-and-Exit-Status/07_and-true-idioms.md	2	bash	38	52	13	NEUTRAL	RUNNABLE	1	8d2a39d85f5bb484767a5fa5ffe436afcc6757a2
13_Error-Handling-and-Exit-Status/07_and-true-idioms.md	3	bash	56	63	6	NEUTRAL	RUNNABLE	0	c91d0f807eb06d4100138bac32cd64f0132f412e
13_Error-Handling-and-Exit-Status/08_The-ERR-trap.md	1	bash	9	15	5	NEUTRAL	RUNNABLE	0	0a14f938336397e44569c19a59eba9c29f19ba56
13_Error-Handling-and-Exit-Status/08_The-ERR-trap.md	2	bash	45	53	7	NEUTRAL	RUNNABLE	1	7359fba6750e73c2677834580f47108009e4fb43
13_Error-Handling-and-Exit-Status/08_The-ERR-trap.md	3	bash	74	79	4	NEUTRAL	RUNNABLE	0	a2d4bdc104925f06a0578f7eda63a120e898a862
13_Error-Handling-and-Exit-Status/09_errtrace-and-trap-inheritance.md	1	bash	16	20	3	NEUTRAL	RUNNABLE	0	fea32075ab33e20b922ede201874726d18bc188c
13_Error-Handling-and-Exit-Status/09_errtrace-and-trap-inheritance.md	2	bash	52	64	11	NEUTRAL	RUNNABLE	1	0bbb22c06cfcf81823a6fb2e673cbf633d3e9a97
13_Error-Handling-and-Exit-Status/09_errtrace-and-trap-inheritance.md	3	bash	98	114	15	NEUTRAL	RUNNABLE	1	10746c46c6ea1c43e8ee4bb1f9e5b0ca0a113ee8
13_Error-Handling-and-Exit-Status/10_Exit-code-conventions.md	1	bash	67	72	4	NEUTRAL	RUNNABLE	0	33d97f7a27b963b3e5948555f10fb34a1bda1853
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	1	bash	41	53	11	WRONG	ANTIPATTERN	1	4ccdf17f3d5c69ac6a5450e9ad7f808ca0b58474
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	2	bash	65	77	11	RIGHT	RUNNABLE	1	da414b480385512f69b7fb49c297f7d0cd5124db
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	3	bash	93	108	14	NEUTRAL	RUNNABLE	0	5547822dd4969579d45230bc1df18a1e918b831f
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	4	bash	122	133	10	NEUTRAL	NETWORK	0	5fb5739b443c59abd9f97c2c5d5e4385036c1693
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	5	bash	154	165	10	NEUTRAL	RUNNABLE	0	e4346646bd4739e729f54239f78140eb4b393be6
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	6	bash	172	174	1	NEUTRAL	RUNNABLE	0	1a735932f01a82c86cd15edf89f2a31a1077fd88
13_Error-Handling-and-Exit-Status/12_Rich-error-output.md	1	bash	13	28	14	NEUTRAL	RUNNABLE	0	7fd7dff5a774e1444bb39e8d72f315ac9b03e082
13_Error-Handling-and-Exit-Status/12_Rich-error-output.md	2	bash	45	57	11	NEUTRAL	RUNNABLE	0	6fb4c6db739e2f13121dad1ea8d6cd0292ee6fba
13_Error-Handling-and-Exit-Status/12_Rich-error-output.md	3	bash	66	84	17	NEUTRAL	RUNNABLE	0	4baa0e785dc75a6ed299b7cd49d80b1166269bb5
13_Error-Handling-and-Exit-Status/12_Rich-error-output.md	4	bash	91	97	5	NEUTRAL	RUNNABLE	0	830811aae0f1a2b3f79c1e25029589d7f58d73c0
14_Input-Output-and-Messaging/01_Standard-streams-discipline.md	1	bash	23	34	10	WRONG	ANTIPATTERN	0	b7d635b83ed5fec7b9901cc9955ef2eb3d8d2ba3
14_Input-Output-and-Messaging/01_Standard-streams-discipline.md	2	text	40	46	5	NEUTRAL	FRAGMENT	1	f2482064d057c9fb6d025694cf530cde1c277399
14_Input-Output-and-Messaging/01_Standard-streams-discipline.md	3	bash	54	62	7	RIGHT	RUNNABLE	0	bdeb72e3c28b392b1f78ded5bec02336181c5b6b
14_Input-Output-and-Messaging/01_Standard-streams-discipline.md	4	text	64	69	4	NEUTRAL	FRAGMENT	1	e4f791398a3801af6a6ff82decb5c49824ef9eea
14_Input-Output-and-Messaging/02_The-read-builtin.md	1	bash	36	41	4	NEUTRAL	NEEDS_INPUT	0	a261f69936f8dc2c3b250b8d35121956969bbdc0
14_Input-Output-and-Messaging/02_The-read-builtin.md	2	bash	61	74	12	NEUTRAL	NEEDS_INPUT	1	f2f96e28a2e53834d178d95e29ebcb323391f106
14_Input-Output-and-Messaging/02_The-read-builtin.md	3	bash	84	89	4	NEUTRAL	NEEDS_INPUT	0	508291f736e3b733c15e977f2674aaa5f0425ca0
14_Input-Output-and-Messaging/03_mapfile-readarray.md	1	bash	22	27	4	NEUTRAL	RUNNABLE	0	be34f6bd04efccbb1b871a93115312b7ce82d5a0
14_Input-Output-and-Messaging/03_mapfile-readarray.md	2	bash	38	43	4	NEUTRAL	RUNNABLE	0	b0872ea5b1d345bede5e382549c8858264e12ddf
14_Input-Output-and-Messaging/04_The-printf-builtin.md	1	bash	27	32	4	NEUTRAL	RUNNABLE	1	1f8948bd642b28d1040a15ab346cb93d4064c3d4
14_Input-Output-and-Messaging/04_The-printf-builtin.md	2	bash	44	51	6	NEUTRAL	RUNNABLE	1	0deca2559314f0c4153c876f94d6faf84f2a4342
14_Input-Output-and-Messaging/05_printf-vs-echo.md	1	bash	19	36	16	MIXED	RUNNABLE	1	c956804277ffe42b4f4c107bcb2bd04d09a1b399
14_Input-Output-and-Messaging/07_Logging-discipline.md	1	bash	15	38	22	NEUTRAL	RUNNABLE	0	937f1106f9169929f0a2b6ad98c1103abe0ee6a5
14_Input-Output-and-Messaging/07_Logging-discipline.md	2	bash	55	63	7	NEUTRAL	RUNNABLE	0	aad6a31e7947c7089578e8de560647de0525c7f9
14_Input-Output-and-Messaging/07_Logging-discipline.md	3	bash	82	92	9	NEUTRAL	RUNNABLE	0	e102564b35fef3f2c875fabac802daab08b31455
14_Input-Output-and-Messaging/07_Logging-discipline.md	4	bash	99	102	2	NEUTRAL	RUNNABLE	0	eb3f22019d54f18dbd8d8ab71d3bdece71789e4c
14_Input-Output-and-Messaging/07_Logging-discipline.md	5	bash	117	123	5	NEUTRAL	RUNNABLE	0	85e08df936d932cb240afb7b7947a997f8689e82
14_Input-Output-and-Messaging/07_Logging-discipline.md	6	bash	132	147	14	MIXED	RUNNABLE	0	9bdc4bc0e4e4ef28c0cface23f96e5a4a6e9fc8c
14_Input-Output-and-Messaging/08_Log-levels.md	1	bash	38	53	14	NEUTRAL	NETWORK	1	02e81acb79ac6bb8435806f0a8622b21ac8ed955
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	1	bash	12	23	10	NEUTRAL	RUNNABLE	0	6d91e758272ae315b2ce6f078bcaf0af3f906f08
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	2	bash	45	51	5	NEUTRAL	INTERACTIVE	0	e2ccbc12d64a54fd1ae66dbfff64ef155a894879
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	3	bash	72	79	6	NEUTRAL	RUNNABLE	0	c26d8c3b82b121f1e639b17d8dc49a88aad8d52e
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	4	bash	89	95	5	NEUTRAL	RUNNABLE	0	b83f78314303b305f9fd1f73aacf41b4d843e2d3
14_Input-Output-and-Messaging/10_Progress-indicators.md	1	bash	13	20	6	NEUTRAL	RUNNABLE	0	3cca40e90e523b636aa14972f12d01239862cc9f
14_Input-Output-and-Messaging/10_Progress-indicators.md	2	bash	27	41	13	NEUTRAL	DESTRUCTIVE	0	830d46eb54d5fdb96bee752e7b71d213aae31e68
14_Input-Output-and-Messaging/10_Progress-indicators.md	3	bash	49	64	14	NEUTRAL	NEEDS_INPUT	0	36d5d5e23addc010f0de2c414e1e179120431cc6
14_Input-Output-and-Messaging/11_Reading-binary-data.md	1	bash	22	32	9	NEUTRAL	RUNNABLE	0	de3da24423dcbf00b288194b95af60d3014ab1d7
14_Input-Output-and-Messaging/11_Reading-binary-data.md	2	bash	49	54	4	NEUTRAL	DESTRUCTIVE	1	52534dc20c4c893072df9d6a19e4d3c4bb3bd8b2
14_Input-Output-and-Messaging/12_File-locking-for-concurrent-writes.md	1	bash	17	23	5	NEUTRAL	RUNNABLE	1	d251a6b9345e068ca96ee36e86ead557a8063681
14_Input-Output-and-Messaging/12_File-locking-for-concurrent-writes.md	2	bash	36	45	8	NEUTRAL	RUNNABLE	1	b14f8ec8929068063e3b8cb7521fbfac40a3ba2b
14_Input-Output-and-Messaging/12_File-locking-for-concurrent-writes.md	3	bash	55	61	5	NEUTRAL	RUNNABLE	0	dd1f27cc42c513787c945515ccd3debdb1b30cd9
15_Command-Line-Processing/01_CLI-conventions.md	1	bash	38	45	6	NEUTRAL	RUNNABLE	0	d523ea11f54c2139bb8bbdec9d82f149ce1c69c9
15_Command-Line-Processing/01_CLI-conventions.md	2	bash	63	66	2	RIGHT	RUNNABLE	0	660546d10b265ba142bcf90691d3e696fcdd7676
15_Command-Line-Processing/02_getopts-builtin.md	1	bash	38	56	17	NEUTRAL	RUNNABLE	0	d9ef12cc69a6ad960324b4139515eeb7461739ff
15_Command-Line-Processing/02_getopts-builtin.md	2	bash	76	90	13	NEUTRAL	RUNNABLE	0	41830fcd822ee670573328c3fcfa52b757a02c8e
15_Command-Line-Processing/02_getopts-builtin.md	3	bash	103	108	4	NEUTRAL	RUNNABLE	0	3d6fe4cdd4fec53beffb8ee1bf664cdfd783ac12
15_Command-Line-Processing/03_GNU-getopt1-external.md	1	bash	10	24	13	NEUTRAL	RUNNABLE	0	651ded47a284de665bc8d738eda2985ead9513ef
15_Command-Line-Processing/03_GNU-getopt1-external.md	2	bash	36	41	4	NEUTRAL	RUNNABLE	0	dce8b91dfbd8dd6f323a98fe0b3e3fc4e8c47516
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	1	bash	8	26	17	NEUTRAL	RUNNABLE	0	3d1e6970297366da669c041a4242d1d4c301a583
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	2	bash	50	57	6	NEUTRAL	RUNNABLE	0	2d462361750b9af83d7f16fd6f526245eeb2c000
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	3	bash	73	77	3	NEUTRAL	RUNNABLE	0	e5fbcc2b9abd1e49875ec260e8d089d1b4cdb5c1
15_Command-Line-Processing/05_Long-options.md	1	bash	13	33	19	NEUTRAL	RUNNABLE	0	1d63387584ab2d239016d77ccb453c4504d71a92
15_Command-Line-Processing/05_Long-options.md	2	bash	44	47	2	NEUTRAL	RUNNABLE	0	d9e8b7293ab4e14a372171272bcf47b56db0d4e8
15_Command-Line-Processing/05_Long-options.md	3	text	63	66	2	NEUTRAL	FRAGMENT	0	7cad286195ef26314eb99e659048134fd9febda3
15_Command-Line-Processing/06_Bundled-short-options.md	1	bash	10	12	1	NEUTRAL	RUNNABLE	0	bda68125f982ccf226526a769728513bfff5a6b0
15_Command-Line-Processing/06_Bundled-short-options.md	2	bash	30	45	14	NEUTRAL	RUNNABLE	0	e54b23ca8a53cc1b228f6ed7a9fb1bddf928696f
15_Command-Line-Processing/06_Bundled-short-options.md	3	bash	57	66	8	MIXED	RUNNABLE	0	c65917345d0794ff88e1928e8d1c86abb0e1c222
15_Command-Line-Processing/07_end-of-options.md	1	bash	11	13	1	NEUTRAL	RUNNABLE	0	eaec3e8f76fa56f1d160acfa00bb1f058113e6eb
15_Command-Line-Processing/07_end-of-options.md	2	bash	20	27	6	NEUTRAL	RUNNABLE	0	1e6f6c5d4732826b457aa02558122e26d9a52ee7
