leaf_path	block_idx	source	code	level_or_bucket	label	action	confidence	rationale
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	3	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	3	lint	SC1056	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	3	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/05_Long-options.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/05_Long-options.md	2	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/05_Long-options.md	2	lint	SC1056	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/05_Long-options.md	2	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	1	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	1	lint	SC1056	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	1	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	2	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	2	lint	SC1055	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	2	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	3	lint	SC1073	error	MIXED	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	3	lint	SC1056	error	MIXED	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/06_Bundled-short-options.md	3	lint	SC1072	error	MIXED	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/07_end-of-options.md	1	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/07_end-of-options.md	1	lint	SC1056	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/07_end-of-options.md	1	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
15_Command-Line-Processing/07_end-of-options.md	3	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
15_Command-Line-Processing/08_Subcommand-dispatch.md	1	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
15_Command-Line-Processing/11_Auto-generating-usage.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/11_Auto-generating-usage.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/11_Auto-generating-usage.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/11_Auto-generating-usage.md	3	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/11_Auto-generating-usage.md	3	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/11_Auto-generating-usage.md	3	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
16_Concurrency-and-Parallelism/02_wait-and-wait-n.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/02_wait-and-wait-n.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/03_wait-pid-for-specific-child.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
16_Concurrency-and-Parallelism/03_wait-pid-for-specific-child.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	4	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	lint	SC1035	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	lint	SC1020	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	lint	SC1035	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	lint	SC1020	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	4	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	5	lint	SC2188	warning	MIXED	ADD_SUPPRESSION	LOW	fragment-context warning the corpus knowingly accepts
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	6	lint	SC2154	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
16_Concurrency-and-Parallelism/10_Locking-primitives.md	2	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	4	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	4	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
17_Coprocesses-and-IPC/01_The-coproc-builtin.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/01_The-coproc-builtin.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	2	lint	SC2034	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	2	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	2	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	3	lint	SC2034	warning	MIXED	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	3	lint	SC2034	warning	MIXED	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	3	lint	SC2034	warning	MIXED	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
17_Coprocesses-and-IPC/05_Anonymous-pipes.md	4	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
18_Readline-History-and-Completion/10__init_completion.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
18_Readline-History-and-Completion/10__init_completion.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	lint	SC2207	warning	NEUTRAL	FIX_BLOCK	MEDIUM	prefer mapfile/readarray over $(...) into array
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	lint	SC2207	warning	NEUTRAL	FIX_BLOCK	MEDIUM	prefer mapfile/readarray over $(...) into array
18_Readline-History-and-Completion/16_Terminal-capability-detection.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
19_Performance/01_The-Bash-cost-model.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	2	lint	SC2034	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	2	lint	SC2154	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	2	lint	SC2154	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
20_Security/01_Threat-model.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/01_Threat-model.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/01_Threat-model.md	4	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/01_Threat-model.md	6	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
20_Security/01_Threat-model.md	7	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
20_Security/01_Threat-model.md	8	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/04_eval-avoidance.md	1	lint	SC2120	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
20_Security/04_eval-avoidance.md	2	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
20_Security/04_eval-avoidance.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
20_Security/04_eval-avoidance.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/04_eval-avoidance.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/04_eval-avoidance.md	5	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/04_eval-avoidance.md	7	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/04_eval-avoidance.md	7	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/05_Command-injection-vectors.md	1	lint	SC2154	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
20_Security/05_Command-injection-vectors.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/05_Command-injection-vectors.md	3	lint	SC2154	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
20_Security/05_Command-injection-vectors.md	5	lint	SC2154	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
20_Security/05_Command-injection-vectors.md	6	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/05_Command-injection-vectors.md	6	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
20_Security/05_Command-injection-vectors.md	7	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/06_Input-validation.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/06_Input-validation.md	4	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/06_Input-validation.md	5	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/07_Quoting-under-set-u.md	1	lint	SC2034	warning	RIGHT	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
20_Security/07_Quoting-under-set-u.md	1	lint	SC2034	warning	RIGHT	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
20_Security/09_Secrets-handling.md	5	lint	SC2154	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
20_Security/09_Secrets-handling.md	6	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
20_Security/09_Secrets-handling.md	7	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
20_Security/11_Privilege-drop.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/11_Privilege-drop.md	4	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
20_Security/13_Symlink-races.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/13_Symlink-races.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/13_Symlink-races.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
20_Security/13_Symlink-races.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	1	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	1	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	2	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	2	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/03_Source-path-management.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	lint	SC1083	warning	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	lint	SC1056	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	lint	SC1141	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	2	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
21_Static-Analysis-Formatting-and-Testing/13_Coverage-with-kcov.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
22_Idioms-Patterns-and-Anti-Patterns/02_Self-locating-script-directory.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
22_Idioms-Patterns-and-Anti-Patterns/02_Self-locating-script-directory.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	2	lint	SC2120	warning	MIXED	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	2	lint	SC2034	warning	MIXED	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
22_Idioms-Patterns-and-Anti-Patterns/05_Lazy-initialisation.md	1	lint	SC1090	warning	NEUTRAL	ADD_SUPPRESSION	HIGH	non-constant source — standard suppression idiom
22_Idioms-Patterns-and-Anti-Patterns/05_Lazy-initialisation.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
22_Idioms-Patterns-and-Anti-Patterns/07_Iterating-an-associative-array-deterministically.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
22_Idioms-Patterns-and-Anti-Patterns/09_Reading-config-files-safely.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
22_Idioms-Patterns-and-Anti-Patterns/10_Atomic-file-write.md	2	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	3	lint	SC2064	warning	MIXED	ADD_SUPPRESSION	MEDIUM	double-quoted trap by design (exit-time substitution shown)
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	3	lint	SC2064	warning	MIXED	ADD_SUPPRESSION	MEDIUM	double-quoted trap by design (exit-time substitution shown)
22_Idioms-Patterns-and-Anti-Patterns/16_Self-test-mode-dual-purpose-script.md	1	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	lint	SC1087	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	lint	SC2128	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	array-without-[@] syntax is the demo
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	lint	SC1087	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	lint	SC2128	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	array-without-[@] syntax is the demo
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
24_Bash-Internals/01_The-execution-pipeline.md	2	lint	SC1073	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
24_Bash-Internals/01_The-execution-pipeline.md	2	lint	SC1056	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
24_Bash-Internals/01_The-execution-pipeline.md	2	lint	SC1072	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
24_Bash-Internals/01_The-execution-pipeline.md	2	lint	SC1133	error	NEUTRAL	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
24_Bash-Internals/08_Subshell-forking.md	3	lint	SC2034	warning	MIXED	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	2	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	2	lint	SC2034	warning	MIXED	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
01_The-Unix-Model-from-Bash/01_Processes-fork-exec-wait.md	1	runtime	MISMATCH	exit=0	NEUTRAL	SANDBOX_NONDETERMINISTIC	HIGH	expected references PID/BASHPID — varies per run
01_The-Unix-Model-from-Bash/01_Processes-fork-exec-wait.md	2	runtime	MISMATCH	exit=0	NEUTRAL	REVIEW	MEDIUM	actual stdout did not contain documented `# ⇒` text — fix doc or block
01_The-Unix-Model-from-Bash/01_Processes-fork-exec-wait.md	3	runtime	CRASH	exit=1	NEUTRAL	REVIEW	LOW	crash with no obvious sandbox cause; exit=1
01_The-Unix-Model-from-Bash/02_The-file-descriptor-model.md	2	runtime	MISMATCH	exit=0	NEUTRAL	SANDBOX_NONDETERMINISTIC	HIGH	expected references PID/BASHPID — varies per run
01_The-Unix-Model-from-Bash/02_The-file-descriptor-model.md	3	runtime	MISMATCH	exit=0	NEUTRAL	SANDBOX_NONDETERMINISTIC	HIGH	expected references random tmp path
